1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. PARENT CO NAME,15. PARENT CO DB NUM,16. STANDARD PARENT CO NAME,17. FEDERAL FACILITY,18. INDUSTRY SECTOR CODE,19. INDUSTRY SECTOR,20. PRIMARY SIC,21. SIC 2,22. SIC 3,23. SIC 4,24. SIC 5,25. SIC 6,26. PRIMARY NAICS,27. NAICS 2,28. NAICS 3,29. NAICS 4,30. NAICS 5,31. NAICS 6,32. DOC_CTRL_NUM,33. CHEMICAL,34. ELEMENTAL METAL INCLUDED,35. CAS #/COMPOUND ID,36. SRS ID,37. CLEAN AIR ACT CHEMICAL,38. CLASSIFICATION,39. METAL,40. METAL CATEGORY,41. CARCINOGEN,42. FORM TYPE,43. UNIT OF MEASURE,44. 5.1 - FUGITIVE AIR,45. 5.2 - STACK AIR,46. 5.3 - WATER,47. 5.4 - UNDERGROUND,48. 5.4.1 - UNDERGROUND CL I,49. 5.4.2 - UNDERGROUND C II-V,50. 5.5.1 - LANDFILLS,51. 5.5.1A - RCRA C LANDFILL,52. 5.5.1B - OTHER LANDFILLS,53. 5.5.2 - LAND TREATMENT,54. 5.5.3 - SURFACE IMPNDMNT,55. 5.5.3A - RCRA SURFACE IM,56. 5.5.3B - OTHER SURFACE I,57. 5.5.4 - OTHER DISPOSAL,58. ON-SITE RELEASE TOTAL,59. 6.1 - POTW - TRNS RLSE,60. 6.1 - POTW - TRNS TRT,61. POTW - TOTAL TRANSFERS,62. 6.2 - M10,63. 6.2 - M41,64. 6.2 - M62,65. 6.2 - M40 METAL,66. 6.2 - M61 METAL,67. 6.2 - M71,68. 6.2 - M81,69. 6.2 - M82,70. 6.2 - M72,71. 6.2 - M63,72. 6.2 - M66,73. 6.2 - M67,74. 6.2 - M64,75. 6.2 - M65,76. 6.2 - M73,77. 6.2 - M79,78. 6.2 - M90,79. 6.2 - M94,80. 6.2 - M99,81. OFF-SITE RELEASE TOTAL,82. 6.2 - M20,83. 6.2 - M24,84. 6.2 - M26,85. 6.2 - M28,86. 6.2 - M93,87. OFF-SITE RECYCLED TOTAL,88. 6.2 - M56,89. 6.2 - M92,90. OFF-SITE ENERGY RECOVERY T,91. 6.2 - M40 NON-METAL,92. 6.2 - M50,93. 6.2 - M54,94. 6.2 - M61 NON-METAL,95. 6.2 - M69,96. 6.2 - M95,97. OFF-SITE TREATED TOTAL,98. 6.2 - UNCLASSIFIED,99. 6.2 - TOTAL TRANSFER,100. TOTAL RELEASES,101. 8.1 - RELEASES,102. 8.1A - ON-SITE CONTAINED,103. 8.1B - ON-SITE OTHER ,104. 8.1C - OFF-SITE CONTAIN,105. 8.1D - OFF-SITE OTHER R,106. 8.2 - ENERGY RECOVER ON,107. 8.3 - ENERGY RECOVER OF,108. 8.4 - RECYCLING ON SITE,109. 8.5 - RECYCLING OFF SIT,110. 8.6 - TREATMENT ON SITE,111. 8.7 - TREATMENT OFF SITE,112. PRODUCTION WSTE (8.1-8.7),113. 8.8 - ONE-TIME RELEASE,114. PROD_RATIO_OR_ ACTIVITY,115. 8.9 - PRODUCTION RATIO,
"2018","5535WTCHTC1PREC","110031294882","TECH-ETCH INC","1 PRECISION DR","LITCHFIELD","MEEKER","MN","55355","","","45.12625","-94.50923","TECH ETCH INC","041710609","TECH ETCH INC","NO","332","Fabricated Metals","","","","","","","332812","","","","","","1318216827574","CHLORINE","NO","007782505","154328","YES","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"2018","56726CNTRL25216","110012209225","CENTRAL BOILER INC","20502 160TH ST","GREENBUSH","ROSEAU","MN","56726","","","48.63242","-96.160366","NA","","NA","NO","333","Machinery","","","","","","","333414","","","","","","1318216821227","DIISOCYANATES","NO","N120","649715","YES","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"2018","56678NRTHWCOUNT","110000594900","NORBORD MINNESOTA INC","4409 NORTHWOOD RD NW","SOLWAY","BELTRAMI","MN","56678","","","47.5112","-95.082","NORBORD INC","247847148","NORBORD INC","NO","321","Wood Products","","","","","","","321219","","","","","","1318216837017","DIOXIN AND DIOXIN-LIKE COMPOUNDS","NO","N150","755371","YES","Dioxin","NO","0","YES","R","Grams","0",".09779","0","0","0","0","0","0","0","0","0","0","0","0",".09779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".01811","0","0","0","0",".01811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".01811",".1159","0","0",".09779","0",".01811","0","0","0","0","0","0",".1159","","PRODUCTION",".98"
"2018","56678NRTHWCOUNT","110000594900","NORBORD MINNESOTA INC","4409 NORTHWOOD RD NW","SOLWAY","BELTRAMI","MN","56678","","","47.5112","-95.082","NORBORD INC","247847148","NORBORD INC","NO","321","Wood Products","","","","","","","321219","","","","","","1318216837029","FORMALDEHYDE","NO","000050000","1008","YES","TRI","NO","0","YES","R","Pounds","5","7762","0","0","0","0","0","0","0","0","0","0","0","0","7767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7767","0","0","7767","0","0","0","0","0","0","0","0","7767","","PRODUCTION",".99"
"2018","56678NRTHWCOUNT","110000594900","NORBORD MINNESOTA INC","4409 NORTHWOOD RD NW","SOLWAY","BELTRAMI","MN","56678","","","47.5112","-95.082","NORBORD INC","247847148","NORBORD INC","NO","321","Wood Products","","","","","","","321219","","","","","","1318216837031","LEAD","NO","007439921","149583","YES","PBT","YES","1","YES","R","Pounds","0","29.73","0","0","0","0","0","0","0","0","0","0","0","0","29.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.67","0","0","0","0","25.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.67","55.4","0","0","29.73","0","25.67","0","0","0","0","0","0","55.4","","PRODUCTION",".98"
"2018","56678NRTHWCOUNT","110000594900","NORBORD MINNESOTA INC","4409 NORTHWOOD RD NW","SOLWAY","BELTRAMI","MN","56678","","","47.5112","-95.082","NORBORD INC","247847148","NORBORD INC","NO","321","Wood Products","","","","","","","321219","","","","","","1318216837043","METHANOL","NO","000067561","4283","YES","TRI","NO","0","NO","R","Pounds","5","6797","0","0","0","0","0","0","0","0","0","0","0","0","6802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6802","0","0","6802","0","0","0","0","0","0","0","0","6802","","PRODUCTION",".98"
"2018","5634WRBRNN15821","110046050526","AIRBORN INC","15820 18TH ST NE","LITTLE FALLS","MORRISON","MN","56345","","","45.99162","-94.3343","AIRBORN INC","007343429","AIRBORN INC","NO","332","Fabricated Metals","","","","","","","332813","","","","","","1318216954077","LEAD","NO","007439921","149583","YES","PBT","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","0","0","0","0","0","0","2","","PRODUCTION","2.5"
"2018","5655WJNNTR3RAIL","110070232673","JENNIE-O TURKEY STORE - HENNING FEED MILL","300 RAILWAY AVE","HENNING","OTTER TAIL","MN","56551","","","46.325003","-95.444744","HORMEL FOODS CORP","006147383","HORMEL FOODS CORP","NO","311","Food","","","","","","","311119","","","","","","1318216859001","COPPER COMPOUNDS","NO","N100","649491","NO","TRI","YES","1","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"2018","5655WJNNTR3RAIL","110070232673","JENNIE-O TURKEY STORE - HENNING FEED MILL","300 RAILWAY AVE","HENNING","OTTER TAIL","MN","56551","","","46.325003","-95.444744","HORMEL FOODS CORP","006147383","HORMEL FOODS CORP","NO","311","Food","","","","","","","311119","","","","","","1318216858997","ZINC COMPOUNDS","NO","N982","649699","NO","TRI","YES","1","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"2018","5655WJNNTR3RAIL","110070232673","JENNIE-O TURKEY STORE - HENNING FEED MILL","300 RAILWAY AVE","HENNING","OTTER TAIL","MN","56551","","","46.325003","-95.444744","HORMEL FOODS CORP","006147383","HORMEL FOODS CORP","NO","311","Food","","","","","","","311119","","","","","","1318216859013","MANGANESE COMPOUNDS","NO","N450","650010","YES","TRI","YES","1","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
